"","AGE","WORKCLASS","FNLWGT","EDUCATION","EDUCATIONNUM","MARITALSTATUS","OCCUPATION","RELATIONSHIP","RACE","SEX","CAPITALGAIN","CAPITALLOSS","HOURSPERWEEK","NATIVECOUNTRY","ABOVE50K"
"1039",34," Private",289984," HS-grad",9," Divorced"," Priv-house-serv"," Unmarried"," Black"," Female",0,0,30," United-States",0
"25925",46," Self-emp-inc",256909," HS-grad",9," Married-spouse-absent"," Farming-fishing"," Not-in-family"," White"," Male",3325,0,45," United-States",0
"30062",33," ?",393376," 11th",7," Never-married"," ?"," Not-in-family"," White"," Female",0,0,40," United-States",0
"19179",51," Local-gov",264457," 11th",7," Married-civ-spouse"," Handlers-cleaners"," Husband"," Black"," Male",0,0,40," United-States",0
"19707",22," ?",255969," 12th",8," Never-married"," ?"," Not-in-family"," White"," Male",0,0,48," United-States",0
"5830",19," Private",170720," 12th",8," Never-married"," Other-service"," Own-child"," White"," Male",0,0,16," United-States",0
"17353",23," Private",149396," HS-grad",9," Never-married"," Adm-clerical"," Own-child"," Black"," Female",0,0,40," United-States",0
"27673",45," Private",38950," Bachelors",13," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States",0
"3752",41," Private",119721," HS-grad",9," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",0,0,40," United-States",0
"19464",55," Private",191367," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",0
"3639",22," Private",361487," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States",0
"25054",61," ?",394534," HS-grad",9," Married-civ-spouse"," ?"," Husband"," Black"," Male",0,0,6," United-States",0
"23760",39," ?",281363," 10th",6," Widowed"," ?"," Unmarried"," White"," Female",0,0,15," United-States",0
"12982",17," ?",262196," 10th",6," Never-married"," ?"," Own-child"," White"," Male",0,0,8," United-States",0
"8893",23," Local-gov",40021," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,70," United-States",0
"6540",33," Private",91811," HS-grad",9," Separated"," Transport-moving"," Not-in-family"," White"," Male",0,0,40," United-States",0
"6923",41," Private",299505," HS-grad",9," Separated"," Craft-repair"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"570",47," Private",87490," Masters",14," Divorced"," Exec-managerial"," Unmarried"," White"," Male",0,0,42," United-States",0
"28565",65," Private",90907," 5th-6th",3," Married-civ-spouse"," Other-service"," Husband"," Asian-Pac-Islander"," Male",0,0,40," United-States",0
"20020",61," Private",101500," Assoc-voc",11," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",0
"6928",55," Private",109015," Some-college",10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,38," United-States",0
"25547",41," Private",207779," HS-grad",9," Separated"," Other-service"," Not-in-family"," White"," Female",0,0,40," United-States",0
"28589",63," Private",30270," 7th-8th",4," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",0
"6782",22," Local-gov",137510," HS-grad",9," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States",0
"18862",53," Local-gov",324021," Some-college",10," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,40," United-States",0
"24686",44," Private",77313," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,38," United-States",0
"7379",23," Private",103277," Some-college",10," Divorced"," Other-service"," Own-child"," White"," Female",0,0,24," United-States",0
"10153",29," Private",29865," HS-grad",9," Divorced"," Sales"," Not-in-family"," Amer-Indian-Eskimo"," Female",0,0,50," United-States",0
"30734",42," Private",104647," HS-grad",9," Divorced"," Other-service"," Not-in-family"," White"," Male",0,0,40," United-States",0
"28000",21," Private",140764," HS-grad",9," Never-married"," Adm-clerical"," Other-relative"," White"," Female",0,0,45," United-States",0
"24281",82," Self-emp-inc",130329," 7th-8th",4," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,50," United-States",0
"2384",63," Private",30602," 7th-8th",4," Married-spouse-absent"," Other-service"," Unmarried"," Amer-Indian-Eskimo"," Female",0,0,40," United-States",0
"25006",19," Private",228939," HS-grad",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,35," United-States",0
"8425",34," State-gov",85218," Masters",14," Never-married"," Prof-specialty"," Unmarried"," Black"," Female",0,0,24," United-States",0
"8444",40," Private",104196," HS-grad",9," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",0,0,40," United-States",0
"4454",25," Private",106889," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,30," United-States",0
"26761",40," Private",105936," HS-grad",9," Married-spouse-absent"," Adm-clerical"," Own-child"," White"," Female",0,0,38," United-States",0
"25187",63," ?",424591," HS-grad",9," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,40," United-States",0
"16881",25," Private",126133," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States",0
"23486",37," Private",243409," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," United-States",0
"16665",27," Local-gov",322208," Some-college",10," Never-married"," Transport-moving"," Own-child"," White"," Male",0,0,40," United-States",0
"26848",42," Private",319588," Bachelors",13," Married-spouse-absent"," Transport-moving"," Not-in-family"," White"," Male",0,0,60," United-States",0
"11149",20," Private",172047," Some-college",10," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,10," United-States",0
"30265",34," Private",193285," HS-grad",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," United-States",0
"5293",21," Private",143604," Some-college",10," Never-married"," Sales"," Own-child"," White"," Female",0,0,8," United-States",0
"782",28," Private",196690," Assoc-voc",11," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Female",0,1669,42," United-States",0
"8429",49," Private",166857," 9th",5," Divorced"," Handlers-cleaners"," Not-in-family"," White"," Female",0,0,40," United-States",0
"7125",32," Private",243988," 5th-6th",3," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," Mexico",0
"30847",46," Private",203039," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,48," United-States",0
"16384",45," Private",197418," Some-college",10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,48," United-States",0
"30495",27," Private",150296," HS-grad",9," Never-married"," Other-service"," Own-child"," White"," Female",0,0,32," United-States",0
"13183",62," ?",197286," HS-grad",9," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,40," United-States",0
"4010",59," Local-gov",236426," Assoc-acdm",12," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,50," United-States",0
"16083",28," ?",203260," Bachelors",13," Never-married"," ?"," Not-in-family"," White"," Male",0,0,8," United-States",0
"23139",18," Private",139576," HS-grad",9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States",0
"3935",53," Private",103950," Masters",14," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," United-States",0
"27628",48," Private",189462," Some-college",10," Divorced"," Handlers-cleaners"," Own-child"," White"," Male",2176,0,40," United-States",0
"7113",36," Private",357619," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,60," Germany",0
"9021",20," Private",219835," Some-college",10," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,30," United-States",0
"7706",49," Private",168337," 5th-6th",3," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"6642",19," Private",131615," HS-grad",9," Never-married"," Machine-op-inspct"," Own-child"," White"," Male",0,0,40," United-States",0
"24244",21," Private",107452," HS-grad",9," Never-married"," Craft-repair"," Other-relative"," White"," Male",0,0,40," United-States",0
"14907",59," State-gov",186308," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States",0
"27820",37," Private",179468," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"7861",30," Private",175856," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,38," United-States",0
"6316",54," State-gov",44172," HS-grad",9," Separated"," Exec-managerial"," Unmarried"," White"," Female",0,0,38," United-States",0
"10798",40," Private",124915," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States",0
"19788",29," Private",46609," 10th",6," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,40," ?",0
"319",29," Private",423158," Some-college",10," Never-married"," Tech-support"," Not-in-family"," White"," Female",0,0,40," United-States",0
"29459",39," Private",167777," 11th",7," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,35," United-States",0
"13895",48," Private",174794," Assoc-voc",11," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States",0
"647",31," Local-gov",402089," HS-grad",9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States",0
"22653",32," Private",288229," Some-college",10," Married-civ-spouse"," Sales"," Other-relative"," Asian-Pac-Islander"," Female",0,0,40," Greece",0
"3032",31," Private",327825," HS-grad",9," Separated"," Machine-op-inspct"," Unmarried"," White"," Female",0,2238,40," United-States",0
"7210",53," Private",299080," Some-college",10," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States",0
"15077",20," Private",184678," HS-grad",9," Never-married"," Sales"," Not-in-family"," White"," Female",0,0,32," United-States",0
"248",32," Private",183916," HS-grad",9," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,34," United-States",0
"15531",26," Private",135645," Bachelors",13," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,40," United-States",0
"5691",45," Private",166929," 11th",7," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"28492",49," Private",116789," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,40," United-States",0
"8856",17," Private",154908," 10th",6," Never-married"," Other-service"," Own-child"," White"," Female",0,0,10," United-States",0
"26712",26," Private",106548," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," United-States",0
"28410",28," Private",293398," HS-grad",9," Separated"," Sales"," Unmarried"," Black"," Female",0,0,40," United-States",0
"32451",38," Private",257416," 9th",5," Married-civ-spouse"," Transport-moving"," Husband"," Black"," Male",0,0,40," United-States",0
"24756",26," Private",476558," 7th-8th",4," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," Mexico",0
"28041",61," Private",232808," 10th",6," Divorced"," Other-service"," Not-in-family"," White"," Male",0,0,24," United-States",0
"13005",38," Private",32271," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"28671",32," Private",191777," Masters",14," Never-married"," Adm-clerical"," Not-in-family"," Black"," Female",0,0,40," United-States",0
"25001",44," Private",162028," 11th",7," Divorced"," Sales"," Unmarried"," White"," Female",0,0,44," United-States",0
"11118",29," Private",351324," Some-college",10," Never-married"," Sales"," Unmarried"," White"," Female",0,0,40," United-States",0
"27579",64," ?",200017," HS-grad",9," Widowed"," ?"," Not-in-family"," White"," Female",0,0,20," United-States",0
"17591",42," Private",33155," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,45," United-States",0
"11401",31," Private",117507," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,45," United-States",0
"30661",21," ?",177287," Some-college",10," Never-married"," ?"," Own-child"," White"," Female",0,0,40," United-States",0
"11002",23," ?",329174," Some-college",10," Never-married"," ?"," Not-in-family"," White"," Male",0,0,40," United-States",0
"9638",36," Private",113481," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States",0
"26172",22," Private",109039," HS-grad",9," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,55," United-States",0
"4922",26," Private",143068," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",2407,0,50," United-States",0
"29541",21," Private",161210," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,50," United-States",0
"14158",17," Private",270942," HS-grad",9," Never-married"," Other-service"," Other-relative"," White"," Male",0,0,35," Mexico",0
"27677",39," ?",240226," HS-grad",9," Married-civ-spouse"," ?"," Husband"," Black"," Male",0,0,40," United-States",0
"25953",48," Self-emp-not-inc",115971," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,50," United-States",0
"11764",25," Private",197651," Some-college",10," Never-married"," Tech-support"," Own-child"," White"," Female",0,0,43," United-States",0
"8221",48," Private",125120," Some-college",10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,37," United-States",0
"10578",66," Private",193132," 9th",5," Separated"," Other-service"," Not-in-family"," Black"," Female",0,0,30," United-States",0
"16319",22," Private",263670," HS-grad",9," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,80," United-States",0
"13618",49," Private",173115," 10th",6," Separated"," Exec-managerial"," Not-in-family"," Black"," Male",4416,0,99," United-States",0
"5993",28," Private",183639," HS-grad",9," Never-married"," Handlers-cleaners"," Unmarried"," White"," Male",0,0,40," United-States",0
"24469",52," Private",98752," 9th",5," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States",0
"31185",33," Private",204752," HS-grad",9," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," United-States",0
"20172",25," Private",71351," 1st-4th",2," Never-married"," Other-service"," Other-relative"," White"," Male",0,0,25," El-Salvador",0
"17760",37," Local-gov",98725," Bachelors",13," Never-married"," Tech-support"," Own-child"," White"," Female",0,0,42," United-States",0
"12034",40," Private",213019," HS-grad",9," Divorced"," Sales"," Unmarried"," White"," Female",0,0,30," United-States",0
"25940",18," Private",184016," HS-grad",9," Married-civ-spouse"," Priv-house-serv"," Not-in-family"," White"," Female",3103,0,40," United-States",0
"16200",30," Private",114691," HS-grad",9," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States",0
"1735",27," Private",377680," Assoc-voc",11," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,50," United-States",0
"29111",48," Self-emp-inc",481987," 10th",6," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",0
"27185",23," Private",203139," Some-college",10," Never-married"," Other-service"," Other-relative"," White"," Female",0,0,40," United-States",0
"6889",17," Private",100828," Some-college",10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,20," United-States",0
"27025",61," Private",280088," 7th-8th",4," Divorced"," Machine-op-inspct"," Unmarried"," White"," Female",0,0,40," United-States",0
"2491",36," Private",104772," HS-grad",9," Divorced"," Craft-repair"," Unmarried"," White"," Male",0,0,48," United-States",0
"941",31," Private",78602," Assoc-acdm",12," Divorced"," Other-service"," Unmarried"," Amer-Indian-Eskimo"," Female",0,0,40," United-States",0
"16198",68," Private",121846," 7th-8th",4," Widowed"," Other-service"," Unmarried"," Amer-Indian-Eskimo"," Female",0,0,20," United-States",0
"31049",37," Private",208106," Bachelors",13," Separated"," Exec-managerial"," Not-in-family"," White"," Male",0,0,35," United-States",0
"23174",19," Private",254247," 12th",8," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,38," ?",0
"30401",50," Self-emp-inc",152810," Some-college",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,70," Germany",0
"23965",38," Self-emp-not-inc",58972," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States",0
"29777",54," Self-emp-not-inc",156800," Bachelors",13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," United-States",0
"10919",20," Private",236592," 12th",8," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,35," Italy",0
"1824",19," ?",263338," Some-college",10," Never-married"," ?"," Own-child"," White"," Male",0,0,45," United-States",0
"8772",42," Private",153160," HS-grad",9," Widowed"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States",0
"3637",45," Private",304570," 12th",8," Married-civ-spouse"," Machine-op-inspct"," Husband"," Asian-Pac-Islander"," Male",0,0,40," ?",0
"16899",27," Private",114967," Bachelors",13," Never-married"," Sales"," Own-child"," White"," Male",0,0,40," United-States",0
"1937",38," Local-gov",255454," Bachelors",13," Separated"," Prof-specialty"," Unmarried"," Black"," Male",0,0,40," United-States",0
"19412",30," Private",236993," Some-college",10," Never-married"," Adm-clerical"," Unmarried"," White"," Female",0,0,30," United-States",0
"30442",57," Private",135796," 10th",6," Married-civ-spouse"," Machine-op-inspct"," Husband"," Black"," Male",0,0,48," United-States",0
"28145",21," ?",191806," Some-college",10," Never-married"," ?"," Own-child"," White"," Male",0,0,75," United-States",0
"17238",59," Private",144092," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"3945",43," Private",421837," Some-college",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," Mexico",0
"31642",26," Private",261203," 7th-8th",4," Never-married"," Other-service"," Unmarried"," Other"," Female",0,0,30," ?",0
"15571",42," Private",195755," HS-grad",9," Separated"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States",0
"28864",41," Private",271753," Bachelors",13," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,40," United-States",0
"8890",35," Private",297767," Some-college",10," Separated"," Adm-clerical"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"20814",28," Private",274579," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,60," United-States",0
"28288",43," Self-emp-not-inc",52498," Bachelors",13," Never-married"," Prof-specialty"," Unmarried"," White"," Female",0,0,50," United-States",0
"6521",34," Private",325658," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States",0
"10373",24," Private",278155," Some-college",10," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,30," United-States",0
"27413",18," Private",170544," 11th",7," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,20," United-States",0
"8454",35," Federal-gov",245372," HS-grad",9," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States",0
"6530",22," Private",128487," HS-grad",9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,10," United-States",0
"21674",20," Private",70076," Some-college",10," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,40," United-States",0
"31693",48," Private",207982," Some-college",10," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States",0
"6613",19," Private",195985," HS-grad",9," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,50," United-States",0
"11398",41," Self-emp-inc",60949," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,55," United-States",0
"32062",59," Private",384246," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States",0
"8207",43," Self-emp-inc",260960," Bachelors",13," Divorced"," Farming-fishing"," Not-in-family"," White"," Male",0,0,35," United-States",0
"8494",49," Private",105431," HS-grad",9," Divorced"," Other-service"," Not-in-family"," Black"," Female",0,0,40," United-States",0
"27706",38," Private",374524," Some-college",10," Never-married"," Transport-moving"," Not-in-family"," White"," Male",0,0,40," United-States",0
"25613",59," Private",145574," 11th",7," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",0
"20698",19," State-gov",56424," 12th",8," Never-married"," Transport-moving"," Own-child"," Black"," Male",0,0,20," United-States",0
"148",36," Private",108293," HS-grad",9," Widowed"," Other-service"," Unmarried"," White"," Female",0,0,24," United-States",0
"19373",32," Self-emp-not-inc",182691," HS-grad",9," Never-married"," Other-service"," Unmarried"," White"," Male",0,0,60," United-States",0
"31222",48," Private",191858," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"31644",63," State-gov",216871," Some-college",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,1740,40," United-States",0
"15041",25," State-gov",156848," HS-grad",9," Married-civ-spouse"," Protective-serv"," Own-child"," White"," Male",0,0,35," United-States",0
"6861",18," ?",202516," HS-grad",9," Never-married"," ?"," Own-child"," White"," Female",0,0,35," United-States",0
"3943",28," ?",37215," Bachelors",13," Never-married"," ?"," Own-child"," White"," Male",0,0,45," United-States",0
"31815",80," Self-emp-not-inc",26865," 7th-8th",4," Never-married"," Farming-fishing"," Unmarried"," White"," Male",0,0,20," United-States",0
"5080",53," Private",127671," 7th-8th",4," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States",0
"2533",18," Local-gov",134935," 12th",8," Never-married"," Protective-serv"," Own-child"," White"," Male",0,0,40," United-States",0
"18087",27," Private",93206," Some-college",10," Never-married"," Handlers-cleaners"," Own-child"," Asian-Pac-Islander"," Male",0,0,40," United-States",0
"7590",46," Local-gov",202560," Bachelors",13," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,1408,40," United-States",0
"32240",36," Private",127573," HS-grad",9," Separated"," Adm-clerical"," Not-in-family"," White"," Female",0,0,38," United-States",0
"3598",23," ?",191444," HS-grad",9," Never-married"," ?"," Own-child"," White"," Male",0,0,40," United-States",0
"10562",24," Private",164529," 12th",8," Never-married"," Farming-fishing"," Own-child"," Black"," Male",0,0,40," United-States",0
"6204",50," Private",182360," HS-grad",9," Separated"," Prof-specialty"," Unmarried"," Other"," Female",0,0,60," Puerto-Rico",0
"8283",43," Private",143582," 5th-6th",3," Married-civ-spouse"," Machine-op-inspct"," Wife"," Asian-Pac-Islander"," Female",0,2129,72," ?",0
"19635",30," Private",229895," 10th",6," Divorced"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States",0
"13587",18," ?",284450," 11th",7," Never-married"," ?"," Own-child"," White"," Male",0,0,25," United-States",0
"9794",45," State-gov",94754," Masters",14," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," India",0
"29447",55," Private",189933," Some-college",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,84," United-States",0
"24299",56," Private",105281," HS-grad",9," Widowed"," Sales"," Not-in-family"," White"," Female",0,1974,40," United-States",0
"29947",38," Private",64879," Some-college",10," Divorced"," Sales"," Not-in-family"," White"," Female",0,0,40," United-States",0
"24199",36," Private",116608," HS-grad",9," Divorced"," Exec-managerial"," Not-in-family"," White"," Female",0,0,40," United-States",0
"22625",29," Private",163167," HS-grad",9," Divorced"," Sales"," Own-child"," White"," Male",0,0,40," United-States",0
"7968",28," Self-emp-not-inc",214689," 11th",7," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States",0
"6238",55," Self-emp-not-inc",189933," 7th-8th",4," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,50," United-States",0
"25722",40," Private",244945," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"22241",37," Private",98776," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,15," United-States",0
"6810",40," Private",190621," Some-college",10," Divorced"," Exec-managerial"," Other-relative"," Black"," Female",0,0,55," United-States",0
"26835",38," Private",222450," 5th-6th",3," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," Mexico",0
"19813",49," ?",407495," HS-grad",9," Married-spouse-absent"," ?"," Not-in-family"," White"," Male",0,0,70," United-States",0
"3102",65," Self-emp-inc",81413," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,2352,65," United-States",0
"21264",60," Private",116230," 7th-8th",4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"21756",24," Private",268525," Bachelors",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,32," United-States",0
"8727",36," Private",311255," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," Black"," Male",0,0,40," Haiti",0
"18362",24," Private",140001," HS-grad",9," Never-married"," Sales"," Own-child"," White"," Male",0,0,35," El-Salvador",0
"4513",29," Private",193260," Bachelors",13," Married-civ-spouse"," Craft-repair"," Other-relative"," Asian-Pac-Islander"," Male",0,0,30," India",0
"78",67," ?",212759," 10th",6," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,2," United-States",0
"13797",39," Federal-gov",432555," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,1628,40," United-States",0
"28593",24," Self-emp-not-inc",35448," HS-grad",9," Separated"," Other-service"," Unmarried"," White"," Female",0,0,50," United-States",0
"897",47," Private",341995," Some-college",10," Divorced"," Sales"," Own-child"," White"," Male",0,0,55," United-States",0
"3232",52," ?",134447," Some-college",10," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,50," United-States",0
"28514",55," Self-emp-not-inc",99551," Bachelors",13," Widowed"," Sales"," Unmarried"," White"," Female",0,0,15," United-States",0
"24493",31," Private",193132," Bachelors",13," Never-married"," Tech-support"," Not-in-family"," White"," Female",0,0,42," United-States",0
"15954",31," Private",591711," Some-college",10," Married-spouse-absent"," Transport-moving"," Not-in-family"," Black"," Male",0,0,40," ?",0
"16584",21," ?",162160," Some-college",10," Never-married"," ?"," Own-child"," Asian-Pac-Islander"," Male",0,0,40," Taiwan",0
"17221",39," Private",100669," Some-college",10," Married-civ-spouse"," Craft-repair"," Own-child"," Asian-Pac-Islander"," Male",0,0,40," United-States",0
"18518",20," Private",173851," Some-college",10," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States",0
"12240",26," Private",263444," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,45," United-States",0
"24293",29," Private",160512," HS-grad",9," Separated"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States",0
"27871",19," Private",220001," Some-college",10," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,50," United-States",0
"13402",26," Private",67240," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"2663",41," Private",176069," HS-grad",9," Separated"," Machine-op-inspct"," Unmarried"," White"," Female",0,0,40," United-States",0
"3344",41," Self-emp-inc",139916," Assoc-voc",11," Married-civ-spouse"," Sales"," Husband"," Other"," Male",0,2179,84," Mexico",0
"4724",31," Private",211334," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",2407,0,65," United-States",0
"6545",61," Private",132972," 9th",5," Never-married"," Machine-op-inspct"," Unmarried"," Black"," Female",0,0,40," United-States",0
"32009",58," ?",97969," 1st-4th",2," Married-spouse-absent"," ?"," Unmarried"," Amer-Indian-Eskimo"," Male",0,0,40," United-States",0
"1854",28," Private",236861," Bachelors",13," Divorced"," Craft-repair"," Unmarried"," White"," Male",0,0,50," United-States",0
"11516",69," Private",370837," Bachelors",13," Divorced"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,40," United-States",0
"6317",23," State-gov",93076," HS-grad",9," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,40," United-States",0
"27075",42," Local-gov",255847," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States",0
"22650",40," Private",145160," Some-college",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,43," United-States",0
"13098",32," Private",326283," Bachelors",13," Never-married"," Other-service"," Unmarried"," Other"," Male",0,0,40," United-States",0
"24474",61," Private",241013," 7th-8th",4," Widowed"," Farming-fishing"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"14228",17," Private",209949," 11th",7," Never-married"," Sales"," Own-child"," White"," Female",0,1602,12," United-States",0
"6489",29," Private",464536," Bachelors",13," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States",0
